BoreholeURI,x,y,BoreholeName,State,Length,TsgLink
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/COAL_027746,149.239184,-32.034247,Cobbora: DM COBBORA DDH113,nsw,230,https://nvclstore.z8.web.core.windows.net/NSW/DDH113.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/COAL_046005,150.787513,-32.42275739,Jerrys Plains Hot Rocks: PPHR1,nsw,1947,https://nvclstore.z8.web.core.windows.net/NSW/PPHR1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000013,142.6455151,-30.95996505,Big Wertago Mine - Koonenberry: DD3,nsw,141.1,https://nvclstore.z8.web.core.windows.net/NSW/DD3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000180,142.7143713,-31.30250458,Grasmere - Koonenberry: DD90GR07,nsw,257,https://nvclstore.z8.web.core.windows.net/NSW/DD90GR07.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000182,142.7156133,-31.30205499,Grasmere - Koonenberry: DD90GR09,nsw,210.9,https://nvclstore.z8.web.core.windows.net/NSW/DD90GR09.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000206,142.3804984,-31.89333897,Scopes Range Pb/Zn - Dolo Hills: DD92DL22,nsw,145,https://nvclstore.z8.web.core.windows.net/NSW/DD92DL22.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000207,142.3793455,-31.89401903,Scopes Range Pb/Zn - Dolo Hills: DD92DL23,nsw,142,https://nvclstore.z8.web.core.windows.net/NSW/DD92DL23.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000539,141.0913111,-31.07878088,Glenmore - Broken Hill: GLENMORE1,nsw,76.8,https://nvclstore.z8.web.core.windows.net/NSW/GLENMORE1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000610,141.0844985,-31.23429672,Mcdougals Well: BU-1,nsw,150,https://nvclstore.z8.web.core.windows.net/NSW/BU-1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000611,141.0847027,-31.26306149,Mcdougals Well: BU-2,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000612,141.085136,-31.30111045,Mcdougals Well: BU-3,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000613,141.085992,-31.37579108,Mcdougals Well: BU-4,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000614,141.044926,-31.37612788,Mcdougals Well: BU-5,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-5.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000615,141.0038699,-31.37645149,Mcdougals Well: BU-6,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-6_1_tsgtray.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000616,141.0030787,-31.30159888,Mcdougals Well: BU-7,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-7.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000617,141.0445086,-31.33825971,Mcdougals Well: BU-8,nsw,176,https://nvclstore.z8.web.core.windows.net/NSW/BU-8.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000618,141.1266449,-31.34197636,Mcdougals Well: BU-9,nsw,152,https://nvclstore.z8.web.core.windows.net/NSW/BU-9.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000619,141.043696,-31.26339782,Mcdougals Well: BU-10,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-10.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000620,141.1257326,-31.26465198,Mcdougals Well: BU-11,nsw,136,https://nvclstore.z8.web.core.windows.net/NSW/BU-11.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000621,141.1253304,-31.23056398,Mcdougals Well: BU-12,nsw,128,https://nvclstore.z8.web.core.windows.net/NSW/BU-12.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000622,141.0433452,-31.23125846,Mcdougals Well: BU-13,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-13.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000623,141.0023413,-31.23149142,Mcdougals Well: BU-14,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-14.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000624,141.0429732,-31.19787379,Mcdougals Well: BU-15,nsw,220,https://nvclstore.z8.web.core.windows.net/NSW/BU-15.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000625,141.091038,-31.19888634,Mcdougals Well: BU-16,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-16.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000626,141.1249404,-31.19745027,Mcdougals Well: BU-17,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-17.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000627,141.1244915,-31.15922943,Mcdougals Well: BU-18,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-18.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000628,141.0838031,-31.16008348,Mcdougals Well: BU-19,nsw,211,https://nvclstore.z8.web.core.windows.net/NSW/BU-19.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000629,141.0421744,-31.12442688,Mcdougals Well: BU-20,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-20.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000630,141.0827006,-31.08691646,Mcdougals Well: BU-21,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-21.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000631,141.0015946,-31.16006584,Mcdougals Well: BU-22,nsw,120,https://nvclstore.z8.web.core.windows.net/NSW/BU-22.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000821,141.9506206,-31.97046281,Wahratta: CP2,nsw,816.5,https://nvclstore.z8.web.core.windows.net/NSW/CP2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_000822,141.9753764,-32.35786305,Willeila: CP3,nsw,400,https://nvclstore.z8.web.core.windows.net/NSW/CP3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001002,141.5341218,-31.74193999,Rise And Shine Mine: DDHRS-2,nsw,343.6,https://nvclstore.z8.web.core.windows.net/NSW/DDHRS-2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001032,141.4605317,-31.8473332,Stephen Trig South: DDHTS-3,nsw,228,https://nvclstore.z8.web.core.windows.net/NSW/DDHTS-3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001205,141.0873941,-30.66582903,Cone - Tindara: TD9203,nsw,378.1,https://nvclstore.z8.web.core.windows.net/NSW/TD9204.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001210,141.0049327,-30.75427172,Wild Dog - Tindara: TD9207,nsw,186,
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001212,141.0318733,-30.48053316,Starvation - Tindara: TD9209,nsw,256,https://nvclstore.z8.web.core.windows.net/NSW/TD9209.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001213,141.319865,-30.88819861,Teilta - Tindara: TD9210,nsw,86,https://nvclstore.z8.web.core.windows.net/NSW/TD9210.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001467,141.3190654,-31.61174811,Diamond Jubilee: DD81MR1,nsw,177.7,https://nvclstore.z8.web.core.windows.net/NSW/DD81MR1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001474,141.3518021,-31.67663118,Black Prince: PD82MR8,nsw,254.9,https://nvclstore.z8.web.core.windows.net/NSW/PD82MR8.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001505,141.5413485,-31.65707208,Yanco Glen North: DD80YG1,nsw,172.4,https://nvclstore.z8.web.core.windows.net/NSW/DD80YG1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001506,141.5413696,-31.65707199,Yanco Glen North: DD80YG1A,nsw,479.5,https://nvclstore.z8.web.core.windows.net/NSW/DD80YG1A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001539,141.6730491,-31.6241316,Gairdners Creek - Tuckwells Lode: DD81GC4,nsw,220.5,https://nvclstore.z8.web.core.windows.net/NSW/DD81GC4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001544,141.1944823,-31.88965474,Silverton: PD83SL1,nsw,348.1,https://nvclstore.z8.web.core.windows.net/NSW/PD83SL1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001549,141.4473199,-31.93475674,Naradin: PD83ND1A,nsw,344.5,https://nvclstore.z8.web.core.windows.net/NSW/PD83ND1A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001574,141.0465441,-31.6930953,Polygonum - Woolshed: RD84P04,nsw,240,https://nvclstore.z8.web.core.windows.net/NSW/RD84P04.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001576,141.0413655,-31.67452929,Polygonum - Woolshed: RD85P06,nsw,713,https://nvclstore.z8.web.core.windows.net/NSW/RD85P06.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001580,141.1521436,-31.67092655,Polygonum - Black Gate: RD86P010,nsw,470,https://nvclstore.z8.web.core.windows.net/NSW/RD86P010.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001587,141.0942523,-31.67486205,Polygonum - The Traverses: RD86P016,nsw,1245,https://nvclstore.z8.web.core.windows.net/NSW/RD86P016.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001619,141.1390027,-32.05356382,Thackaringa: DD95TH02,nsw,200,https://nvclstore.z8.web.core.windows.net/NSW/DD95TH02.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001622,141.1295052,-32.04933367,Thackaringa: DD95TH05,nsw,189,https://nvclstore.z8.web.core.windows.net/NSW/DD95TH05.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001623,141.1327473,-32.04979945,Thackaringa: DD95TH06,nsw,189,https://nvclstore.z8.web.core.windows.net/NSW/DD95TH06.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001637,141.7062065,-31.81160784,The Sisters: BH1,nsw,152.4,https://nvclstore.z8.web.core.windows.net/NSW/BH1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001759,141.3500773,-31.95750543,Stirling Vale Synform: STV3,nsw,143,https://nvclstore.z8.web.core.windows.net/NSW/STV3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001764,141.6037591,-32.42856886,Eaglehawk: DD95EHK1,nsw,129.5,https://nvclstore.z8.web.core.windows.net/NSW/DD95EHK1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001765,141.4635497,-32.54941272,Eaglehawk: DD95EHK2,nsw,197.5,https://nvclstore.z8.web.core.windows.net/NSW/DD95EHK2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001766,141.6937419,-32.35882436,Eaglehawk: DD95EHK3,nsw,306,https://nvclstore.z8.web.core.windows.net/NSW/DD95EHK3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001769,141.4479796,-31.65534408,La Sparanza North Grid: DD92LS1,nsw,211,https://nvclstore.z8.web.core.windows.net/NSW/DD92LS1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001771,141.3815979,-31.64617677,Silver King Grid: DD92SK2,nsw,167,https://nvclstore.z8.web.core.windows.net/NSW/DD92SK2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001776,141.0827372,-31.58463418,Dome 2 Magnetic Anomaly - Mundi Mundi Plains: DF2,nsw,973.7,https://nvclstore.z8.web.core.windows.net/NSW/DF-2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001782,141.1036015,-31.56488019,Dome 2 Magnetic Anomaly - Mundi Mundi Plains: DF8,nsw,999.7,https://nvclstore.z8.web.core.windows.net/NSW/DF8.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001787,142.0011387,-31.96416549,Wahratta Anomaly: DD96WA3,nsw,1083.8,https://nvclstore.z8.web.core.windows.net/NSW/DD96WA3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001791,141.6880104,-32.35143145,Eaglehawk Area: NBH004,nsw,195.3,https://nvclstore.z8.web.core.windows.net/NSW/NBH004.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001792,141.6802338,-32.36456315,Eaglehawk Area: NBH005,nsw,186.8,https://nvclstore.z8.web.core.windows.net/NSW/NBH005.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001794,141.4716625,-32.52231978,Netley Area: NBH007,nsw,155.8,https://nvclstore.z8.web.core.windows.net/NSW/NBH007.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001796,141.4998213,-32.69430079,Kudgee Mag Anomaly: NBH009,nsw,267.2,https://nvclstore.z8.web.core.windows.net/NSW/NBH009.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001797,141.454414,-32.73140417,Kudgee Mag Anomaly: NBH010,nsw,166,https://nvclstore.z8.web.core.windows.net/NSW/NBH010.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001798,141.8949947,-32.15738141,Quondong Area: NBH011,nsw,279.2,https://nvclstore.z8.web.core.windows.net/NSW/NBH011.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001799,141.91185,-32.12802363,Quondong Area: NBH012,nsw,225.3,https://nvclstore.z8.web.core.windows.net/NSW/NBH012.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001943,141.4835429,-31.60789293,Allendale Mine: A7,nsw,257,https://nvclstore.z8.web.core.windows.net/NSW/A7 Allendale.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_001945,141.410081,-31.79170517,Champion Mine: DDHCH-2,nsw,150,https://nvclstore.z8.web.core.windows.net/NSW/DDHCH-2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002000,141.5035618,-32.13248016,Copper Blow: DDHCB5,nsw,100.3,https://nvclstore.z8.web.core.windows.net/NSW/DDHCB5.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002001,141.5052024,-32.12979509,Copper Blow: DDHCB6,nsw,303,https://nvclstore.z8.web.core.windows.net/NSW/DDHCB6.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002041,141.4892775,-32.0264427,Rupee/Thorndale - Anomaly A: BH81-5,nsw,361.3,https://nvclstore.z8.web.core.windows.net/NSW/BH81-5.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002448,141.6134919,-32.00993436,Rockwell: DD80RW2/1,nsw,500,https://nvclstore.z8.web.core.windows.net/NSW/DD80RW2_1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002452,141.5974381,-31.99975344,Rockwell: DD81RW5,nsw,421.7,https://nvclstore.z8.web.core.windows.net/NSW/DD81RW5.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002463,141.5904523,-32.00657038,Rockwell: DDHRW-15,nsw,376,https://nvclstore.z8.web.core.windows.net/NSW/DDHRW-15.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002464,141.6005322,-32.01964946,Rockwell: DDHRW16,nsw,344.3,https://nvclstore.z8.web.core.windows.net/NSW/DDHRW16.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002470,141.1933618,-32.09005736,Pyrite Hill: DD80PYH1,nsw,24.5,https://nvclstore.z8.web.core.windows.net/NSW/DD80PYH1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002471,141.1935153,-32.08998045,Pyrite Hill: DD80PYH2,nsw,51.3,https://nvclstore.z8.web.core.windows.net/NSW/DD80PYH2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002473,141.1946436,-32.09306827,Pyrite Hill: DD80PYH4,nsw,55,https://nvclstore.z8.web.core.windows.net/NSW/DD80PYH4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002482,141.1945588,-32.09481897,Pyrite Hill: DD80PYH13,nsw,77.5,https://nvclstore.z8.web.core.windows.net/NSW/DD80PYH13.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002827,146.9434473,-32.5980489,Blind Calf - Melrose: DDH1,nsw,115.9,https://nvclstore.z8.web.core.windows.net/NSW/DDH1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002828,146.9452269,-32.59814892,Blind Calf - Melrose: DDH2,nsw,107.1,https://nvclstore.z8.web.core.windows.net/NSW/DDH2 - Melrose.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002829,146.9434473,-32.5980489,Blind Calf - Melrose: DDH3,nsw,122.6,https://nvclstore.z8.web.core.windows.net/NSW/DDH3_Melrose.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002831,146.9423726,-32.59551353,Blind Calf - Melrose: PDH1/1A,nsw,121.9,https://nvclstore.z8.web.core.windows.net/NSW/PDH1_1A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002832,146.9424896,-32.59578421,Blind Calf - Melrose: PDH2/2A,nsw,122.2,https://nvclstore.z8.web.core.windows.net/NSW/PDH2_2A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002833,146.9444705,-32.59771558,Blind Calf - Melrose: PDH3/3A,nsw,116.4,https://nvclstore.z8.web.core.windows.net/NSW/PDH3_3A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002836,146.9440539,-32.59940232,Blind Calf - Melrose: PDH6/6A,nsw,106.1,https://nvclstore.z8.web.core.windows.net/NSW/PDH6_6A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_002844,148.9604756,-33.14440756,Blunts Lead - Molong: DDHB1,nsw,123.4,https://nvclstore.z8.web.core.windows.net/NSW/DDHB1_Molong.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003024,147.447727,-32.21705165,Caroline Mine (Extension Drilling) - Tottenham: A1,nsw,76.2,https://nvclstore.z8.web.core.windows.net/NSW/A1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003025,147.4499237,-32.21704386,Caroline Mine (Extension Drilling) - Tottenham: A2,nsw,106.7,https://nvclstore.z8.web.core.windows.net/NSW/A2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003026,147.4508044,-32.21704072,Caroline Mine (Extension Drilling) - Tottenham: A3,nsw,131.1,https://nvclstore.z8.web.core.windows.net/NSW/A3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003027,147.4485601,-32.21381906,Caroline Mine (Extension Drilling) - Tottenham: B,nsw,76.3,https://nvclstore.z8.web.core.windows.net/NSW/B.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003029,147.3890395,-32.26862219,Nelson - Tottenham: DDH2,nsw,213.6,https://nvclstore.z8.web.core.windows.net/NSW/DDH2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003277,148.9968791,-33.44279849,Iron Duke Mine - Cadia: PC170,nsw,138.2,https://nvclstore.z8.web.core.windows.net/NSW/PC170.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003285,148.9951163,-33.44519848,Big Cadia - Cadia: PC178,nsw,203.3,https://nvclstore.z8.web.core.windows.net/NSW/PC178.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003286,148.9933157,-33.44783351,Cadia Monzonite: PC179,nsw,102.7,https://nvclstore.z8.web.core.windows.net/NSW/PC179.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003288,148.9931077,-33.44814345,Cadia Monzonite: PC181,nsw,148.4,https://nvclstore.z8.web.core.windows.net/NSW/PC181.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003289,148.9936874,-33.45091154,Cadia Monzonite: PC182,nsw,133.2,https://nvclstore.z8.web.core.windows.net/NSW/PC182.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003301,148.9937758,-33.44725801,Cadia Monzonite: PC194,nsw,139.3,https://nvclstore.z8.web.core.windows.net/NSW/PC194.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003303,148.9938091,-33.44401115,Cadia: PC196,nsw,169.8,https://nvclstore.z8.web.core.windows.net/NSW/PC196.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003365,148.985564,-33.45036556,White Engine - Cadia: PC302,nsw,148.1,https://nvclstore.z8.web.core.windows.net/NSW/PC302.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003366,148.9880473,-33.44935188,White Engine - Cadia: PC303,nsw,119.3,https://nvclstore.z8.web.core.windows.net/NSW/PC303.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003369,149.0068583,-33.44735355,Hoares Creek - Cadia: PC402,nsw,270.4,https://nvclstore.z8.web.core.windows.net/NSW/PC402.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003375,149.005734,-33.44711024,Hoares Creek - Cadia: PC408,nsw,188.1,https://nvclstore.z8.web.core.windows.net/NSW/PC408.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003420,145.1949843,-30.80257064,Louth: L1,nsw,623.9,https://nvclstore.z8.web.core.windows.net/NSW/L1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003421,145.1949243,-30.802657,Louth: L2,nsw,570.9,https://nvclstore.z8.web.core.windows.net/NSW/L2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003422,145.2034352,-30.7977264,Louth: L3,nsw,297.9,https://nvclstore.z8.web.core.windows.net/NSW/L3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003423,145.2105229,-30.81000329,Louth: L4,nsw,231,https://nvclstore.z8.web.core.windows.net/NSW/L4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003424,145.1087447,-30.61640553,Louth: L5,nsw,229.8,https://nvclstore.z8.web.core.windows.net/NSW/L5.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003426,148.1967502,-32.72204498,Peak Hill: PHD1,nsw,336.2,https://nvclstore.z8.web.core.windows.net/NSW/PHD1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003427,148.1967487,-32.72193675,Peak Hill: PHD2,nsw,282,https://nvclstore.z8.web.core.windows.net/NSW/PHD2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003428,148.1975866,-32.72075616,Peak Hill: PHD3,nsw,518.2,https://nvclstore.z8.web.core.windows.net/NSW/PHD3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003429,148.1982683,-32.72386153,Peak Hill: PHD4,nsw,391.4,https://nvclstore.z8.web.core.windows.net/NSW/PHD4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003430,148.1982683,-32.72386153,Peak Hill: PHD4A,nsw,226.3,https://nvclstore.z8.web.core.windows.net/NSW/PHD4A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003444,147.4517687,-32.72457642,Kelvin Grove Intrusion: FKD1,nsw,307.5,https://nvclstore.z8.web.core.windows.net/NSW/FKD1.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003445,147.4512288,-32.72543533,Kelvin Grove Intrusion: FKD2,nsw,298.1,https://nvclstore.z8.web.core.windows.net/NSW/FKD2.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003446,147.467936,-32.72248751,Kelvin Grove Intrusion: FKD3,nsw,248.8,https://nvclstore.z8.web.core.windows.net/NSW/FKD-3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003447,147.4673435,-32.72552065,Kelvin Grove Intrusion: FKD4,nsw,305,https://nvclstore.z8.web.core.windows.net/NSW/FKD4.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003468,149.2378535,-32.38466882,Native Bee - Belara: B-3,nsw,104.4,https://nvclstore.z8.web.core.windows.net/NSW/B-3.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003477,149.2374935,-32.38343069,Native Bee - Belara: B-12,nsw,126.5,https://nvclstore.z8.web.core.windows.net/NSW/B-12.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003481,149.2378622,-32.38502038,Native Bee - Belara: DD90BL1A,nsw,400,https://nvclstore.z8.web.core.windows.net/NSW/DD90BL1A.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003495,149.4425884,-35.60951165,Captains Flat: DDH6,nsw,487.4,https://nvclstore.z8.web.core.windows.net/NSW/DDH6.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003496,149.4432015,-35.60608297,Captains Flat: DDH7,nsw,518.5,https://nvclstore.z8.web.core.windows.net/NSW/DDH7.zip
https://gs.geoscience.nsw.gov.au/resource/feature/gsnsw/borehole/MIN_003498,149.4479612,-35.63766084,Captains Flat: DDH9,nsw,76.3,
